"","X","code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name","pop_density","pop_count","region_census_sub_revised","region_code"
"1901",1901,"IA","2020-04-29",NA,NA,466,12,"Iowa",55,3123899,"Great Plains",3
"1902",1902,"IA","2020-04-30",NA,NA,301,14,"Iowa",55,3123899,"Great Plains",3
"1903",1903,"IA","2020-05-01",NA,NA,735,8,"Iowa",55,3123899,"Great Plains",3
"1904",1904,"IA","2020-05-02",NA,NA,756,5,"Iowa",55,3123899,"Great Plains",3
"1905",1905,"IA","2020-05-03",NA,NA,535,8,"Iowa",55,3123899,"Great Plains",3
"1906",1906,"IA","2020-05-04",NA,NA,533,4,"Iowa",55,3123899,"Great Plains",3
"1907",1907,"IA","2020-05-05",NA,NA,501,19,"Iowa",55,3123899,"Great Plains",3
"1908",1908,"IA","2020-05-06",NA,NA,199,12,"Iowa",55,3123899,"Great Plains",3
"1909",1909,"IA","2020-05-07",NA,NA,651,12,"Iowa",55,3123899,"Great Plains",3
"1910",1910,"IA","2020-05-08",NA,NA,395,12,"Iowa",55,3123899,"Great Plains",3
"1911",1911,"IA","2020-05-09",NA,NA,219,9,"Iowa",55,3123899,"Great Plains",3
"1912",1912,"IA","2020-05-10",NA,NA,292,13,"Iowa",55,3123899,"Great Plains",3
"1913",1913,"IA","2020-05-11",NA,NA,405,6,"Iowa",55,3123899,"Great Plains",3
"1914",1914,"IA","2020-05-12",NA,NA,536,18,"Iowa",55,3123899,"Great Plains",3
"1915",1915,"IA","2020-05-13",NA,NA,378,18,"Iowa",55,3123899,"Great Plains",3
"1916",1916,"IA","2020-05-14",NA,NA,381,12,"Iowa",55,3123899,"Great Plains",3
"1917",1917,"IA","2020-05-15",NA,NA,380,18,"Iowa",55,3123899,"Great Plains",3
"1918",1918,"IA","2020-05-16",NA,NA,283,10,"Iowa",55,3123899,"Great Plains",3
"1919",1919,"IA","2020-05-17",NA,NA,322,5,"Iowa",55,3123899,"Great Plains",3
"1920",1920,"IA","2020-05-18",NA,NA,305,4,"Iowa",55,3123899,"Great Plains",3
"1921",1921,"IA","2020-05-19",NA,NA,343,11,"Iowa",55,3123899,"Great Plains",3
"1922",1922,"IA","2020-05-20",NA,NA,234,15,"Iowa",55,3123899,"Great Plains",3
"1923",1923,"IA","2020-05-21",NA,NA,424,19,"Iowa",55,3123899,"Great Plains",3
"1924",1924,"IA","2020-05-22",NA,NA,456,18,"Iowa",55,3123899,"Great Plains",3
"1925",1925,"IA","2020-05-23",NA,NA,387,26,"Iowa",55,3123899,"Great Plains",3
"1926",1926,"IA","2020-05-24",NA,NA,416,5,"Iowa",55,3123899,"Great Plains",3
"1927",1927,"IA","2020-05-25",NA,NA,336,7,"Iowa",55,3123899,"Great Plains",3
"1928",1928,"IA","2020-05-26",NA,NA,108,7,"Iowa",55,3123899,"Great Plains",3
"1929",1929,"IA","2020-05-27",NA,NA,601,22,"Iowa",55,3123899,"Great Plains",3
"1930",1930,"IA","2020-05-28",NA,NA,245,15,"Iowa",55,3123899,"Great Plains",3
"1931",1931,"IA","2020-05-29",NA,NA,293,20,"Iowa",55,3123899,"Great Plains",3
"1932",1932,"IA","2020-05-30",NA,NA,344,7,"Iowa",55,3123899,"Great Plains",3
"1933",1933,"IA","2020-05-31",NA,NA,346,5,"Iowa",55,3123899,"Great Plains",3
"1934",1934,"IA","2020-06-01",NA,NA,201,5,"Iowa",55,3123899,"Great Plains",3
"1935",1935,"IA","2020-06-02",NA,NA,265,22,"Iowa",55,3123899,"Great Plains",3
"1936",1936,"IA","2020-06-03",NA,NA,63,6,"Iowa",55,3123899,"Great Plains",3
"1937",1937,"IA","2020-06-04",NA,NA,689,13,"Iowa",55,3123899,"Great Plains",3
"1938",1938,"IA","2020-06-05",NA,NA,387,10,"Iowa",55,3123899,"Great Plains",3
"1939",1939,"IA","2020-06-06",NA,NA,341,10,"Iowa",55,3123899,"Great Plains",3
"1940",1940,"IA","2020-06-07",NA,NA,173,4,"Iowa",55,3123899,"Great Plains",3
"1941",1941,"IA","2020-06-08",NA,NA,307,5,"Iowa",55,3123899,"Great Plains",3
"1942",1942,"IA","2020-06-09",NA,NA,263,15,"Iowa",55,3123899,"Great Plains",3
"1943",1943,"IA","2020-06-10",NA,NA,332,7,"Iowa",55,3123899,"Great Plains",3
"1944",1944,"IA","2020-06-11",NA,NA,273,9,"Iowa",55,3123899,"Great Plains",3
"1945",1945,"IA","2020-06-12",NA,NA,386,4,"Iowa",55,3123899,"Great Plains",3
"1946",1946,"IA","2020-06-13",NA,NA,391,7,"Iowa",55,3123899,"Great Plains",3
"1947",1947,"IA","2020-06-14",NA,NA,345,1,"Iowa",55,3123899,"Great Plains",3
"1948",1948,"IA","2020-06-15",NA,NA,141,3,"Iowa",55,3123899,"Great Plains",3
"1949",1949,"IA","2020-06-16",NA,NA,120,8,"Iowa",55,3123899,"Great Plains",3
"1950",1950,"IA","2020-06-17",NA,NA,217,10,"Iowa",55,3123899,"Great Plains",3
"1951",1951,"IA","2020-06-18",NA,NA,359,5,"Iowa",55,3123899,"Great Plains",3
"1952",1952,"IA","2020-06-19",NA,NA,424,4,"Iowa",55,3123899,"Great Plains",3
"1953",1953,"IA","2020-06-20",NA,NA,263,1,"Iowa",55,3123899,"Great Plains",3
"1954",1954,"IA","2020-06-21",NA,NA,463,4,"Iowa",55,3123899,"Great Plains",3
"1955",1955,"IA","2020-06-22",NA,NA,157,1,"Iowa",55,3123899,"Great Plains",3
"1956",1956,"IA","2020-06-23",NA,NA,295,2,"Iowa",55,3123899,"Great Plains",3
"1957",1957,"IA","2020-06-24",NA,NA,260,2,"Iowa",55,3123899,"Great Plains",3
"1958",1958,"IA","2020-06-25",NA,NA,455,3,"Iowa",55,3123899,"Great Plains",3
"1959",1959,"IA","2020-06-26",NA,NA,499,8,"Iowa",55,3123899,"Great Plains",3
"1960",1960,"IA","2020-06-27",NA,NA,383,3,"Iowa",55,3123899,"Great Plains",3
"1961",1961,"IA","2020-06-28",NA,NA,497,0,"Iowa",55,3123899,"Great Plains",3
"1962",1962,"IA","2020-06-29",NA,NA,302,3,"Iowa",55,3123899,"Great Plains",3
"1963",1963,"IA","2020-06-30",NA,NA,212,6,"Iowa",55,3123899,"Great Plains",3
"1964",1964,"ID","2020-02-01",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1965",1965,"ID","2020-02-02",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1966",1966,"ID","2020-02-03",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1967",1967,"ID","2020-02-04",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1968",1968,"ID","2020-02-05",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1969",1969,"ID","2020-02-06",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1970",1970,"ID","2020-02-07",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1971",1971,"ID","2020-02-08",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1972",1972,"ID","2020-02-09",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1973",1973,"ID","2020-02-10",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1974",1974,"ID","2020-02-11",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1975",1975,"ID","2020-02-12",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1976",1976,"ID","2020-02-13",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1977",1977,"ID","2020-02-14",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1978",1978,"ID","2020-02-15",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1979",1979,"ID","2020-02-16",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1980",1980,"ID","2020-02-17",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1981",1981,"ID","2020-02-18",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1982",1982,"ID","2020-02-19",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1983",1983,"ID","2020-02-20",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1984",1984,"ID","2020-02-21",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1985",1985,"ID","2020-02-22",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1986",1986,"ID","2020-02-23",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1987",1987,"ID","2020-02-24",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1988",1988,"ID","2020-02-25",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1989",1989,"ID","2020-02-26",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1990",1990,"ID","2020-02-27",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1991",1991,"ID","2020-02-28",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1992",1992,"ID","2020-02-29",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1993",1993,"ID","2020-03-01",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1994",1994,"ID","2020-03-02",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1995",1995,"ID","2020-03-03",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1996",1996,"ID","2020-03-04",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1997",1997,"ID","2020-03-05",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1998",1998,"ID","2020-03-06",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"1999",1999,"ID","2020-03-07",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2000",2000,"ID","2020-03-08",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2001",2001,"ID","2020-03-09",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2002",2002,"ID","2020-03-10",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2003",2003,"ID","2020-03-11",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2004",2004,"ID","2020-03-12",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2005",2005,"ID","2020-03-13",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2006",2006,"ID","2020-03-14",NA,NA,4,0,"Idaho",20,1654930,"Mountain",4
"2007",2007,"ID","2020-03-15",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2008",2008,"ID","2020-03-16",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2009",2009,"ID","2020-03-17",NA,NA,3,0,"Idaho",20,1654930,"Mountain",4
"2010",2010,"ID","2020-03-18",NA,NA,4,0,"Idaho",20,1654930,"Mountain",4
"2011",2011,"ID","2020-03-19",NA,NA,12,0,"Idaho",20,1654930,"Mountain",4
"2012",2012,"ID","2020-03-20",NA,NA,8,0,"Idaho",20,1654930,"Mountain",4
"2013",2013,"ID","2020-03-21",NA,NA,10,0,"Idaho",20,1654930,"Mountain",4
"2014",2014,"ID","2020-03-22",NA,NA,4,0,"Idaho",20,1654930,"Mountain",4
"2015",2015,"ID","2020-03-23",NA,NA,5,0,"Idaho",20,1654930,"Mountain",4
"2016",2016,"ID","2020-03-24",NA,NA,23,0,"Idaho",20,1654930,"Mountain",4
"2017",2017,"ID","2020-03-25",NA,NA,49,0,"Idaho",20,1654930,"Mountain",4
"2018",2018,"ID","2020-03-26",NA,NA,67,3,"Idaho",20,1654930,"Mountain",4
"2019",2019,"ID","2020-03-27",NA,NA,44,1,"Idaho",20,1654930,"Mountain",4
"2020",2020,"ID","2020-03-28",NA,NA,32,1,"Idaho",20,1654930,"Mountain",4
"2021",2021,"ID","2020-03-29",NA,NA,49,1,"Idaho",20,1654930,"Mountain",4
"2022",2022,"ID","2020-03-30",NA,NA,101,1,"Idaho",20,1654930,"Mountain",4
"2023",2023,"ID","2020-03-31",NA,NA,110,2,"Idaho",20,1654930,"Mountain",4
"2024",2024,"ID","2020-04-01",NA,NA,143,0,"Idaho",20,1654930,"Mountain",4
"2025",2025,"ID","2020-04-02",NA,NA,221,0,"Idaho",20,1654930,"Mountain",4
"2026",2026,"ID","2020-04-03",NA,NA,122,1,"Idaho",20,1654930,"Mountain",4
"2027",2027,"ID","2020-04-04",NA,NA,65,0,"Idaho",20,1654930,"Mountain",4
"2028",2028,"ID","2020-04-05",NA,NA,24,0,"Idaho",20,1654930,"Mountain",4
"2029",2029,"ID","2020-04-06",NA,NA,69,2,"Idaho",20,1654930,"Mountain",4
"2030",2030,"ID","2020-04-07",NA,NA,41,2,"Idaho",20,1654930,"Mountain",4
"2031",2031,"ID","2020-04-08",NA,NA,22,3,"Idaho",20,1654930,"Mountain",4
"2032",2032,"ID","2020-04-09",NA,NA,121,6,"Idaho",20,1654930,"Mountain",4
"2033",2033,"ID","2020-04-10",NA,NA,43,2,"Idaho",20,1654930,"Mountain",4
"2034",2034,"ID","2020-04-11",NA,NA,11,2,"Idaho",20,1654930,"Mountain",4
"2035",2035,"ID","2020-04-12",NA,NA,18,0,"Idaho",20,1654930,"Mountain",4
"2036",2036,"ID","2020-04-13",NA,NA,28,6,"Idaho",20,1654930,"Mountain",4
"2037",2037,"ID","2020-04-14",NA,NA,11,6,"Idaho",20,1654930,"Mountain",4
"2038",2038,"ID","2020-04-15",NA,NA,123,2,"Idaho",20,1654930,"Mountain",4
"2039",2039,"ID","2020-04-16",NA,NA,22,0,"Idaho",20,1654930,"Mountain",4
"2040",2040,"ID","2020-04-17",NA,NA,46,2,"Idaho",20,1654930,"Mountain",4
"2041",2041,"ID","2020-04-18",NA,NA,13,1,"Idaho",20,1654930,"Mountain",4
"2042",2042,"ID","2020-04-19",NA,NA,4,1,"Idaho",20,1654930,"Mountain",4
"2043",2043,"ID","2020-04-20",NA,NA,64,3,"Idaho",20,1654930,"Mountain",4
"2044",2044,"ID","2020-04-21",NA,NA,30,3,"Idaho",20,1654930,"Mountain",4
"2045",2045,"ID","2020-04-22",NA,NA,34,3,"Idaho",20,1654930,"Mountain",4
"2046",2046,"ID","2020-04-23",NA,NA,31,0,"Idaho",20,1654930,"Mountain",4
"2047",2047,"ID","2020-04-24",NA,NA,33,0,"Idaho",20,1654930,"Mountain",4
"2048",2048,"ID","2020-04-25",NA,NA,21,2,"Idaho",20,1654930,"Mountain",4
"2049",2049,"ID","2020-04-26",NA,NA,8,0,"Idaho",20,1654930,"Mountain",4
"2050",2050,"ID","2020-04-27",NA,NA,24,2,"Idaho",20,1654930,"Mountain",4
"2051",2051,"ID","2020-04-28",NA,NA,34,0,"Idaho",20,1654930,"Mountain",4
"2052",2052,"ID","2020-04-29",NA,NA,31,2,"Idaho",20,1654930,"Mountain",4
"2053",2053,"ID","2020-04-30",NA,NA,31,2,"Idaho",20,1654930,"Mountain",4
"2054",2054,"ID","2020-05-01",NA,NA,21,0,"Idaho",20,1654930,"Mountain",4
"2055",2055,"ID","2020-05-02",NA,NA,27,1,"Idaho",20,1654930,"Mountain",4
"2056",2056,"ID","2020-05-03",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2057",2057,"ID","2020-05-04",NA,NA,45,0,"Idaho",20,1654930,"Mountain",4
"2058",2058,"ID","2020-05-05",NA,NA,21,2,"Idaho",20,1654930,"Mountain",4
"2059",2059,"ID","2020-05-06",NA,NA,31,1,"Idaho",20,1654930,"Mountain",4
"2060",2060,"ID","2020-05-07",NA,NA,20,1,"Idaho",20,1654930,"Mountain",4
"2061",2061,"ID","2020-05-08",NA,NA,27,0,"Idaho",20,1654930,"Mountain",4
"2062",2062,"ID","2020-05-09",NA,NA,25,0,"Idaho",20,1654930,"Mountain",4
"2063",2063,"ID","2020-05-10",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2064",2064,"ID","2020-05-11",NA,NA,30,2,"Idaho",20,1654930,"Mountain",4
"2065",2065,"ID","2020-05-12",NA,NA,33,0,"Idaho",20,1654930,"Mountain",4
"2066",2066,"ID","2020-05-13",NA,NA,31,0,"Idaho",20,1654930,"Mountain",4
"2067",2067,"ID","2020-05-14",NA,NA,27,3,"Idaho",20,1654930,"Mountain",4
"2068",2068,"ID","2020-05-15",NA,NA,37,1,"Idaho",20,1654930,"Mountain",4
"2069",2069,"ID","2020-05-16",NA,NA,29,0,"Idaho",20,1654930,"Mountain",4
"2070",2070,"ID","2020-05-17",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2071",2071,"ID","2020-05-18",NA,NA,36,1,"Idaho",20,1654930,"Mountain",4
"2072",2072,"ID","2020-05-19",NA,NA,23,2,"Idaho",20,1654930,"Mountain",4
"2073",2073,"ID","2020-05-20",NA,NA,29,0,"Idaho",20,1654930,"Mountain",4
"2074",2074,"ID","2020-05-21",NA,NA,28,0,"Idaho",20,1654930,"Mountain",4
"2075",2075,"ID","2020-05-22",NA,NA,62,2,"Idaho",20,1654930,"Mountain",4
"2076",2076,"ID","2020-05-23",NA,NA,31,0,"Idaho",20,1654930,"Mountain",4
"2077",2077,"ID","2020-05-24",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2078",2078,"ID","2020-05-25",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2079",2079,"ID","2020-05-26",NA,NA,72,3,"Idaho",20,1654930,"Mountain",4
"2080",2080,"ID","2020-05-27",NA,NA,32,1,"Idaho",20,1654930,"Mountain",4
"2081",2081,"ID","2020-05-28",NA,NA,37,0,"Idaho",20,1654930,"Mountain",4
"2082",2082,"ID","2020-05-29",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2083",2083,"ID","2020-05-30",NA,NA,71,0,"Idaho",20,1654930,"Mountain",4
"2084",2084,"ID","2020-05-31",NA,NA,1,0,"Idaho",20,1654930,"Mountain",4
"2085",2085,"ID","2020-06-01",NA,NA,66,1,"Idaho",20,1654930,"Mountain",4
"2086",2086,"ID","2020-06-02",NA,NA,27,0,"Idaho",20,1654930,"Mountain",4
"2087",2087,"ID","2020-06-03",NA,NA,57,0,"Idaho",20,1654930,"Mountain",4
"2088",2088,"ID","2020-06-04",NA,NA,64,0,"Idaho",20,1654930,"Mountain",4
"2089",2089,"ID","2020-06-05",NA,NA,58,0,"Idaho",20,1654930,"Mountain",4
"2090",2090,"ID","2020-06-06",NA,NA,27,0,"Idaho",20,1654930,"Mountain",4
"2091",2091,"ID","2020-06-07",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2092",2092,"ID","2020-06-08",NA,NA,50,0,"Idaho",20,1654930,"Mountain",4
"2093",2093,"ID","2020-06-09",NA,NA,32,2,"Idaho",20,1654930,"Mountain",4
"2094",2094,"ID","2020-06-10",NA,NA,39,0,"Idaho",20,1654930,"Mountain",4
"2095",2095,"ID","2020-06-11",NA,NA,42,0,"Idaho",20,1654930,"Mountain",4
"2096",2096,"ID","2020-06-12",NA,NA,50,1,"Idaho",20,1654930,"Mountain",4
"2097",2097,"ID","2020-06-13",NA,NA,46,0,"Idaho",20,1654930,"Mountain",4
"2098",2098,"ID","2020-06-14",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2099",2099,"ID","2020-06-15",NA,NA,64,2,"Idaho",20,1654930,"Mountain",4
"2100",2100,"ID","2020-06-16",NA,NA,79,0,"Idaho",20,1654930,"Mountain",4
"2101",2101,"ID","2020-06-17",NA,NA,92,0,"Idaho",20,1654930,"Mountain",4
"2102",2102,"ID","2020-06-18",NA,NA,111,1,"Idaho",20,1654930,"Mountain",4
"2103",2103,"ID","2020-06-19",NA,NA,128,0,"Idaho",20,1654930,"Mountain",4
"2104",2104,"ID","2020-06-20",NA,NA,132,0,"Idaho",20,1654930,"Mountain",4
"2105",2105,"ID","2020-06-21",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2106",2106,"ID","2020-06-22",NA,NA,250,0,"Idaho",20,1654930,"Mountain",4
"2107",2107,"ID","2020-06-23",NA,NA,146,0,"Idaho",20,1654930,"Mountain",4
"2108",2108,"ID","2020-06-24",NA,NA,244,1,"Idaho",20,1654930,"Mountain",4
"2109",2109,"ID","2020-06-25",NA,NA,221,0,"Idaho",20,1654930,"Mountain",4
"2110",2110,"ID","2020-06-26",NA,NA,280,0,"Idaho",20,1654930,"Mountain",4
"2111",2111,"ID","2020-06-27",NA,NA,174,1,"Idaho",20,1654930,"Mountain",4
"2112",2112,"ID","2020-06-28",NA,NA,0,0,"Idaho",20,1654930,"Mountain",4
"2113",2113,"ID","2020-06-29",NA,NA,433,0,"Idaho",20,1654930,"Mountain",4
"2114",2114,"ID","2020-06-30",NA,NA,365,1,"Idaho",20,1654930,"Mountain",4
"2115",2115,"IL","2020-02-01",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2116",2116,"IL","2020-02-02",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2117",2117,"IL","2020-02-03",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2118",2118,"IL","2020-02-04",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2119",2119,"IL","2020-02-05",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2120",2120,"IL","2020-02-06",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2121",2121,"IL","2020-02-07",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2122",2122,"IL","2020-02-08",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2123",2123,"IL","2020-02-09",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2124",2124,"IL","2020-02-10",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2125",2125,"IL","2020-02-11",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2126",2126,"IL","2020-02-12",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2127",2127,"IL","2020-02-13",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2128",2128,"IL","2020-02-14",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2129",2129,"IL","2020-02-15",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2130",2130,"IL","2020-02-16",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2131",2131,"IL","2020-02-17",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2132",2132,"IL","2020-02-18",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2133",2133,"IL","2020-02-19",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2134",2134,"IL","2020-02-20",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2135",2135,"IL","2020-02-21",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2136",2136,"IL","2020-02-22",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2137",2137,"IL","2020-02-23",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2138",2138,"IL","2020-02-24",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2139",2139,"IL","2020-02-25",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2140",2140,"IL","2020-02-26",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2141",2141,"IL","2020-02-27",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2142",2142,"IL","2020-02-28",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2143",2143,"IL","2020-02-29",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2144",2144,"IL","2020-03-01",NA,NA,1,0,"Illinois",231,12859995,"Great Lakes",2
"2145",2145,"IL","2020-03-02",NA,NA,1,0,"Illinois",231,12859995,"Great Lakes",2
"2146",2146,"IL","2020-03-03",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2147",2147,"IL","2020-03-04",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2148",2148,"IL","2020-03-05",NA,NA,1,0,"Illinois",231,12859995,"Great Lakes",2
"2149",2149,"IL","2020-03-06",NA,NA,0,0,"Illinois",231,12859995,"Great Lakes",2
"2150",2150,"IL","2020-03-07",NA,NA,1,0,"Illinois",231,12859995,"Great Lakes",2
"2151",2151,"IL","2020-03-08",NA,NA,1,0,"Illinois",231,12859995,"Great Lakes",2
"2152",2152,"IL","2020-03-09",NA,NA,6,0,"Illinois",231,12859995,"Great Lakes",2
"2153",2153,"IL","2020-03-10",NA,NA,6,0,"Illinois",231,12859995,"Great Lakes",2
"2154",2154,"IL","2020-03-11",NA,NA,5,0,"Illinois",231,12859995,"Great Lakes",2
"2155",2155,"IL","2020-03-12",NA,NA,8,0,"Illinois",231,12859995,"Great Lakes",2
"2156",2156,"IL","2020-03-13",NA,NA,14,0,"Illinois",231,12859995,"Great Lakes",2
"2157",2157,"IL","2020-03-14",NA,NA,17,0,"Illinois",231,12859995,"Great Lakes",2
"2158",2158,"IL","2020-03-15",NA,NA,29,0,"Illinois",231,12859995,"Great Lakes",2
"2159",2159,"IL","2020-03-16",NA,NA,12,0,"Illinois",231,12859995,"Great Lakes",2
"2160",2160,"IL","2020-03-17",NA,NA,55,1,"Illinois",231,12859995,"Great Lakes",2
"2161",2161,"IL","2020-03-18",NA,NA,128,0,"Illinois",231,12859995,"Great Lakes",2
"2162",2162,"IL","2020-03-19",NA,NA,134,3,"Illinois",231,12859995,"Great Lakes",2
"2163",2163,"IL","2020-03-20",NA,NA,163,1,"Illinois",231,12859995,"Great Lakes",2
"2164",2164,"IL","2020-03-21",NA,NA,168,1,"Illinois",231,12859995,"Great Lakes",2
"2165",2165,"IL","2020-03-22",NA,NA,297,2,"Illinois",231,12859995,"Great Lakes",2
"2166",2166,"IL","2020-03-23",NA,NA,236,3,"Illinois",231,12859995,"Great Lakes",2
"2167",2167,"IL","2020-03-24",NA,NA,251,5,"Illinois",231,12859995,"Great Lakes",2
"2168",2168,"IL","2020-03-25",NA,NA,328,2,"Illinois",231,12859995,"Great Lakes",2
"2169",2169,"IL","2020-03-26",NA,NA,676,8,"Illinois",231,12859995,"Great Lakes",2
"2170",2170,"IL","2020-03-27",NA,NA,487,3,"Illinois",231,12859995,"Great Lakes",2
"2171",2171,"IL","2020-03-28",NA,NA,464,18,"Illinois",231,12859995,"Great Lakes",2
"2172",2172,"IL","2020-03-29",NA,NA,1105,18,"Illinois",231,12859995,"Great Lakes",2
"2173",2173,"IL","2020-03-30",NA,NA,461,7,"Illinois",231,12859995,"Great Lakes",2
"2174",2174,"IL","2020-03-31",NA,NA,936,27,"Illinois",231,12859995,"Great Lakes",2
"2175",2175,"IL","2020-04-01",NA,NA,979,40,"Illinois",231,12859995,"Great Lakes",2
"2176",2176,"IL","2020-04-02",NA,NA,706,18,"Illinois",231,12859995,"Great Lakes",2
"2177",2177,"IL","2020-04-03",NA,NA,1193,52,"Illinois",231,12859995,"Great Lakes",2
"2178",2178,"IL","2020-04-04",NA,NA,1486,35,"Illinois",231,12859995,"Great Lakes",2
"2179",2179,"IL","2020-04-05",NA,NA,896,30,"Illinois",231,12859995,"Great Lakes",2
"2180",2180,"IL","2020-04-06",NA,NA,1005,33,"Illinois",231,12859995,"Great Lakes",2
"2181",2181,"IL","2020-04-07",NA,NA,1289,73,"Illinois",231,12859995,"Great Lakes",2
"2182",2182,"IL","2020-04-08",NA,NA,1537,82,"Illinois",231,12859995,"Great Lakes",2
"2183",2183,"IL","2020-04-09",NA,NA,1336,66,"Illinois",231,12859995,"Great Lakes",2
"2184",2184,"IL","2020-04-10",NA,NA,1463,68,"Illinois",231,12859995,"Great Lakes",2
"2185",2185,"IL","2020-04-11",NA,NA,1294,81,"Illinois",231,12859995,"Great Lakes",2
